"id";"name";"cond";"vat"
"9049526";"Playstation 1 - Star Ocean - The Second Story (mit OVP) (gebraucht)";"1";"2"
"9068221";"Nintendo DS - DSi Set (Tasche, Neck-Strap, Hand-Strap, Silikon-Case, Schutzfolien) (Neuware, Bulk)";"0";"0"
"9023246";"PC - Microsoft Autoroute 2006";"0";"0"
"4735887";"Xbox 360 - Monsters vs. Aliens (NEU & OVP) #";"0";"2"
"5822128";"PC - Tom Clancy's Splinter Cell - Double Agent  (NEU & OVP)";"0";"0"
"5002098";"Xbox - ESPN NHL Hockey (mit OVP) (gebraucht)";"1";"0"
"5520771";"Dreamcast - Original Mouse / Maus HKT-4200 [SEGA] (gebraucht)";"1";"2"
"9005428";"GameBoy - NBA Live 96 (Modul) (gebraucht)";"1";"2"
"5820479";"GameBoy Advance - SchutzhÃ¼lle mit Licht -transp.-  (NEU & OVP)";"0";"0"
"9048411";"GameBoy Advance / NDS Lite - Tasche #silber/rot/schwarz (GBT056) (gebraucht)";"1";"2"
"9070496";"SNES - The Rocketeer (mit OVP) (US-Import) (gebraucht)";"1";"2"
"9006340";"GameBoy Color - Kanji Boy 2 - JAP (Modul) (gebraucht)";"1";"0"
"9021674";"PS3 - Resistance 2 USK18";"0";"0"
"5808325";"Mega Drive - FIFA Soccer 96 (Modul) (US-Import) (gebraucht)";"1";"2"
"5834891";"PC - Diabolik: The Original Sin (NEU & OVP)";"0";"0"
"9061590";"GBA/GameBoy Advance SP Konsole inkl. Netzteil #Surf Blue AGS-101 (gebraucht) (2. Wahl / Starke Gebrauchsspuren)";"1";"2"
"2087903";"PC - FS FSX VFR Germany 4 Ost Addon zu FS X (NEU & OVP)";"0";"0"
"9031181";"Coloud Headphone - Hello Kitty  Black Comic Pop";"0";"0"
"9068943";"PSP - Lemmings (mit OVP) (gebraucht)";"1";"2"
"8201";"Dreamcast - Shenmue (mit Schuber) (mit OVP) (gebraucht)";"1";"2"
"2081939";"PSP - Invizimals 3 Verl. StÃ¤mme + Kamera (NEU & OVP)";"0";"0"
"9072675";"Playstation 2 - Die Simpsons - Das Spiel + Simpsons - Road Rage (mit OVP) (gebraucht)";"1";"2"
"2087207";NULL;"0";"0"
"9000106";"PS3 - Far Cry 2 USK18";"0";"0"
"9029725";"PC - Jekyll & Hyde";"0";"0"
"9073596";"GameBoy Advance/DS - Naruto RPG - Uketsugareshi Hi no Ishi (nur Modul) (JAP-Import) (gebraucht)";"1";"2"
"9006218";"GameBoy Color - 1942 (nur Modul) (gebraucht)";"1";"2"
"1002877";"PC - Sherlock Holmes - Der silberne Ohrring (Jewelcase) (mit OVP / Jewelcase) (gebraucht)";"1";"2"
"9001643";"PSP - TV Converter";"0";"0"
"1003619";"GameBoy Advance/DS - Pokemon - Ruby Version / Rubin Edition (Englische-Version) (mit OVP) (gebraucht)";"1";"2"
"9072492";"XBox 360 - Elder Scrolls 5 Skyrim - Collector's Edition (VORBESTELLER) USK18";"0";"0"
"9024864";"Nintendo DS - FIFA 08";"0";"0"
"4141734";"N64 - Mace - The Dark Age (mit OVP) (gebraucht) NEUWERTIG";"1";"2"
"9046594";"N64 - Original Controller #tÃ¼rkis-transparent NUS-005 (ausgeleiert) (gebraucht)";"1";"2"
"2083503";"PC - Pilotensimulator Airbus + Concorde (NEU & OVP)";"0";"0"
"9069261";"Playstation 2 - Lake Masters EX (nur CD) (gebraucht)";"1";"2"
"9068331";"GameBoy - Spell Checker and Calculator (Modul) (gebraucht)";"1";"2"
"3603713";"Saturn - Trash it! (NEU & OVP) ";"0";"0"
"5802507";"SNES - Cool Spot (Modul) (gebraucht) ";"1";"2"
"9050654";"GameBoy Advance SP - US Netzteil (gebraucht)";"1";"2"
"4820339";"Game Gear - Magic Knight Rayearth 1 (Neuware) ";"0";"0"
"5002234";"Xbox - Outlaw Volleyball [auch fÃ¼r Xbox 360] (mit OVP) (gebraucht)";"1";"0"
"2084740";NULL;"0";"0"
"1002790";"PC - Demopaket! 20 verschiedene Spiele/Demo CDs B17 (mit OVP) (gebraucht)";"1";"2"
"9057199";"Playstation 2 - 7 Wonders of the Ancient World (mit OVP) (gebraucht)";"1";"2"
"9074699";"GameBoy Advance / GBA - Charge Stand fÃ¼r GBA SP [Logic3] (gebraucht)";"1";"2"
"4555769";"Nintendo DS - original MP3 Player #AGS-006 [Nintendo] (nur Modul) (gebraucht)";"1";"2"
"2067607";"PC - Warbirds: Dogfights (NEU & OVP) (Vorbestellung: Erscheint am 30.06.12)";"0";"0"
"9022884";"PC - Shadow Ops";"0";"0"
"9027553";"GameCube - Mario Kart Bundle (inkl. Konsole Black, 2 Controller & ZubehÃ¶r) (gebraucht)";"1";"2"
"9007659";"GameBoy Advance/DS - Duel Masters - Sempai Legends (Modul) (gebraucht)";"1";"2"
"4200277";"Game Gear - Taz Mania (Modul mit Anl.) (gebraucht)";"1";"2"
"2079030";"PC - SW Old Republic Online (AT-Import) 30 Tage inklusive kein Umtauschrecht (NEU & OVP) USK18";"0";"0"
"9042170";"Dreamcast - Konsole + Who wants to be Millionaire (engl.) + Controller + ZubehÃ¶r (gebraucht)";"1";"2"
"9040119";"GameBoy Advance/DS - Catz (mit OVP) (gebraucht)";"1";"2"
"5815429";"Specials - Game Cartridge/Patrone fÃ¼r Factor 5 Konsole (NEU & OVP)";"0";"0"
"2079981";"Blu-Ray - EnthÃ¼llung Min: 131DD2.0WS (NEU & OVP) (Vorbestellung: Erscheint am 09.03.12)";"0";"0"
"5805375";"Xbox 360 - Xport (verbindet Xbox 360 und PC) [Datel] (NEU & OVP)";"0";"0"
"2064350";"PC - Risen PC GOTY Game of the Year Edition (NEU & OVP)";"0";"0"
"9064141";"Playstation 1 - Action Bass (CD mit Anl.) (gebraucht)";"1";"2"
"5811168";"GameCube/Wii - Urban Freestyle Soccer (mit OVP) (gebraucht)";"1";"2"
"2080058";"PC - Ghost Whisperer (NEU & OVP)";"0";"0"
"9069220";"GameCube/Wii - James Bond 007 - Nightfire (CD mit Anl.) (gebraucht)";"1";"2"
"5833310";"PSP - Dungeons & Dragons: Tactics (NEU & OVP)";"0";"0"
"2063550";"PC - Pflanzen gegen Zombies (NEU & OVP)";"0";"0"
"9060922";"PSP - Daumenkappe fÃ¼r Joystick (Neuware, Bulk) ";"0";"0"
"2082905";"PC - Bejeweled Twist (NEU & OVP)";"0";"0"
"9030609";"Nintendo DS - Wheres Waldo (Wally)?";"0";"0"
"9006718";"GameBoy Advance/DS - Advance Wars (Modul) (gebraucht)";"1";"2"
"9068261";"Playstation 2 - Konsole Slim #schwarz (inkl. Dual Shock Controller & ZubehÃ¶r) (gebraucht)";"1";"2"
"3992829";"PC - X - Beyond the Frontier (mit OVP) (gebraucht)";"1";"2"
"9047004";"GameBoy Advance/DS - Bratz Rock Angelz (Modul mit Anl.) (gebraucht) ";"1";"2"
"5815603";"Nintendo DS - Lite - Netzteil (Eaxus) (Neuware)  ";"0";"0"
"9049455";"Playstation 1 - One (mit OVP) (gebraucht)";"1";"2"
"5826402";"Xbox - Madden NFL 07 (NEU & OVP)";"0";"0"
"2086946";NULL;"0";"0"
"9046957";"N64 - Cruis'n World (mit OVP) (gebraucht)";"1";"2"
"9032689";"Nintendo DS - Brain Quest Grades 5 & 6 ";"0";"0"
"5803529";"NES - R.C. Pro-Am (mit OVP) (PAL-B) (gebraucht)";"1";"2"
"9050656";"GameBoy Color - Aufbewahrungstasche #Lila (GBT090) (gebraucht)";"1";"2"
"9071332";"Wii - Emergency Heroes (mit OVP) (gebraucht)";"1";"2"
"5813121";"PC - Gabriel Knight 3";"0";"0"
"5815313";"Game Gear - Madden 95 (Neuware)";"0";"0"
"9072134";"Wii - Wii Fit (mit OVP) (gebraucht)";"1";"2"
"9061767";"PC - Knights of Honor (gebraucht)";"1";"2"
